,title,label
350,'Thai Ted Bundy' arrested after HORROR discovery of human remains  | World | News | Express.co.uk,FAKE
351,Coronavirus panic: First vaccine batch to beat virus ready but it will take MONTHS to test | World | News | Express.co.uk,FAKE
352,Coronavirus: Shadowy lab holding world’s deadliest diseases based at epicentre of outbreak | World | News | Express.co.uk,FAKE
353,Boris Johnson must avoid critical Theresa May and David Cameron NHS error as PM  | UK | News | Express.co.uk,FAKE
354,Coronavirus latest: Public Health England says 14 tested for deadly virus | UK | News | Express.co.uk,FAKE
355,Coranavirus latest: Mystery over deleted social media posts - is China being honest? | World | News | Express.co.uk,FAKE
356,Coronavirus latest: Death toll rises to 25 as 18 million placed under quarantine | World | News | Express.co.uk,FAKE
357,Taal volcano update: Ash plume seen from space as Philippines volcano on brink of eruption | Science | News | Express.co.uk,FAKE
358,Riverdale season 4: Who is Miss Appleyard? Who is actress Emily Tennant? | TV & Radio | Showbiz & TV | Express.co.uk,FAKE
359,Coronavirus: Desperate Chinese to build entire 1000-bed hospital in 48 HOURS | World | News | Express.co.uk,FAKE
360,"Coronavirus UK: Britons should follow these virus prevention methods, health expert warns | UK | News | Express.co.uk",FAKE
361,Second case of coronavirus confirmed in the US,FAKE
362,China heads into Lunar New Year on shutdown as virus spreads to Europe - Reuters,REAL
363,Calls for global ban on wild animal markets amid coronavirus outbreak | World news | The Guardian,FAKE
364,Coronavirus: UK universities issue quarantine warning to Chinese students | World news | The Guardian,FAKE
365,"UK seeks 2,000 air passengers from Wuhan amid coronavirus fears | World news | The Guardian",FAKE
366,US and Europe clash over climate crisis threat on last Davos day | Business | The Guardian,FAKE
367,Life under lockdown in China: hospital queues and empty streets | World news | The Guardian,FAKE
368,Coronavirus: death toll reaches 41 in China with first cases in Europe | World news | The Guardian,FAKE
369,What we know so far about the coronavirus outbreak | World news | The Guardian,FAKE
370,Chinese city plans to build coronavirus hospital in days | World news | The Guardian,FAKE
371,"US briefing: China's lockdown grows, wildfires and American neo-Nazis | US news | The Guardian",FAKE
372,Coronavirus latest: Deadly virus CONFIRMED in Chicago as coronavirus spreads across USA | World | News | Express.co.uk,FAKE
373,China coronavirus: The lessons learned from the Sars outbreak - BBC News,FAKE
374,"Lam courts Davos elite with dim sum, as Hong Kong scrambles to contain virus - Reuters",REAL
375,Coronavirus horror: Disturbing footage shows zombie-like infected residents in Wuhan | World | News | Express.co.uk,FAKE
376,Brexit: No changes to EU ferry travel requirements throughout 2020 says Discover Ferries | Travel News | Travel | Express.co.uk,FAKE
377,Coronavirus could turn to global pandemic as freak solar minimum means outbreak ‘imminent' | World | News | Express.co.uk,FAKE
378,"HK leader declares virus emergency, halts official visits to mainland China - Reuters",REAL
379,Coronavirus hell: Doctor dies as nurse reveals horror fighting on frontline of outbreak | World | News | Express.co.uk,FAKE
380,Coronavirus latest news: Expert warns that vaccine will take at least a year to develop | UK | News | Express.co.uk,FAKE
381,US to evacuate Wuhan consulate after coronavirus outbreak,REAL
382,Hong Kong leader declares citywide virus emergency over coronavirus,REAL
383,Falkland Islands rallying cry: ‘We will ALWAYS be British… but we NEED Brexit help’ | World | News | Express.co.uk,FAKE
384,Coronavirus latest: Trump to evacuate all US citizens from China outbreak's ‘ground zero' | World | News | Express.co.uk,FAKE
385,Coronavirus in France: Two cases confirmed as deadly virus strikes Europe | World | News | Express.co.uk,FAKE
386,French health officials confirm three cases of Wuhan coronavirus - CNN,FAKE
387,"Central Texas: Medical supply stores running out of medical masks, following possible case of coronavirus - CNN",FAKE
388,Wuhan coronavirus: Death toll rises to 56 - CNN,FAKE
389,What's changed between the 2003 SARS outbreak and the current Wuhan coronavirus - CNN,FAKE
390,Scientists race to find out how Wuhan victims became ill | World news | The Guardian,FAKE
391,"Coronavirus spread accelerating in China, says Xi Jinping | World news | The Guardian",FAKE
392,Xi orders centralized response to coronavirus: 'It is our responsibility to prevent and control it',REAL
393,Which Is Safer For The Environment? Lithium-Ion Or Lead-Acid Batteries? | OilPrice.com,REAL
394,Coronavirus: from one food market to global panic | World news | The Guardian,FAKE
395,US chartering flight to evacuate Americans and diplomats out of China amid coronavirus outbreak - CNNPolitics,FAKE
396,Locust swarm of biblical proportion sweep across Africa in apocalyptic scenes | World | News | Express.co.uk,FAKE
397,"The New Flu Is a Bad, Bad Cold - The Santa Barbara Independent",FAKE
398,What it will take to stop the Wuhan coronavirus (opinion) - CNN,FAKE
399,UPDATE 2-Coronavirus patients arrived in France without symptoms,REAL
400,Fifth US case of coronavirus confirmed in Arizona: CDC,REAL
401,Canada's first coronavirus patient had symptoms on flight from China,REAL
402,Coronavirus: WHO chief to meet Chinese officials in Beijing,REAL
403,How coronavirus is beginning to hit China's economy,REAL
404,"FOREX-Yen jumps, yuan slumps on worries China struggling to contain virus",REAL
405,UPDATE 2-Canada identifies first case of coronavirus,REAL
406,The coronavirus joins tough list of 2020 tests for China's global leadership,REAL
407,"Earnings could spark a significant sell-off, Art Hogan warns",REAL
408,Priti Patel: UK taking 'all the precautions' regarding coronavirus | Politics | The Guardian,FAKE
409,Worlds collide over Trump (opinion) - CNN,FAKE
410,Hong Kong bars Hubei residents from entering city as coronavirus fears intensify - Reuters,REAL
411,Latest on the coronavirus spreading in China and beyond - Reuters,REAL
412,Death toll from coronavirus outbreak in China at 56: state media - Reuters,REAL
413,Canada identifies first case of coronavirus - Reuters,REAL
414,Coronavirus CURE? China says new treatment tested on nurses 'successful' | World | News | Express.co.uk,FAKE
415,Coronavirus: Expats trapped in ‘zombie city’ Wuhan make plans for own funerals | World | News | Express.co.uk,FAKE
416,Health warning: Deadly flu virus ‘accelerating’ as death toll rises | World | News | Express.co.uk,FAKE
417,One hundred Australian children stranded in Wuhan as coronavirus spreads | World news | The Guardian,FAKE
418,"Coronavirus's ability to spread getting stronger, China suggests | World news | The Guardian",FAKE
419,Wuhan residents keep wary eye on each other during lockdown | World news | The Guardian,FAKE
420,Virus warning: DEADLY viruses could be unleashed as ice melts | Science | News | Express.co.uk,FAKE
421,Coronavirus conspiracy: Kevin Pietersen mocked on Twitter after sharing bizarre theory | UK | News | Express.co.uk,FAKE
422,"Coronavirus: 100,000 may already be infected, experts warn | World news | The Guardian",FAKE
423,Where has coronavirus spread? | World news | The Guardian,FAKE
424,"US confirms two more coronavirus cases, bringing total to five | World news | The Guardian",FAKE
425,Coronavirus: Two kids ‘abandoned’ by parents at airport after son stopped from boarding | World | News | Express.co.uk,FAKE
426,Coronavirus: Influencer forced to apologise after recommending bat soup linked to virus | World | News | Express.co.uk,FAKE
427,"China's unprecedented quarantines could have wider consequences, experts say - CNN",FAKE
428,China says coronavirus can spread before symptoms show -- calling into question US containment strategy - CNN,FAKE
429,Wuhan coronavirus: A fourth case is confirmed in the US   - CNN,FAKE
430,How Reliable Are The Big 3 Oil Forecasters? | OilPrice.com,REAL
431,Demand Fears Are Driving Today’s Oil Markets | OilPrice.com,REAL
432,US coronavirus: US citizen says she's angry and scared - CNN,FAKE
433,Xi says China faces 'grave situation' as virus death toll hits 42 - Reuters,REAL
434,Coronavirus: French citizens to be evacuated from Wuhan by airplane as disease spreads | World | News | Express.co.uk,FAKE
435,Coronavirus outbreak: Virus to 'spread with rapid increases' experts warn | Science | News | Express.co.uk,FAKE
436,Coronavirus cure: HIV drug could STOP deadly disease in major breakthrough - REVEALED | World | News | Express.co.uk,FAKE
437,The WHO should sound the alarm on Wuhan coronavirus (opinion) - CNN,FAKE
438,Analysts are now starting to downgrade some stocks because of the coronavirus,REAL
439,"Market outlook for Tuesday: Apple, Starbucks, 3M and AMD earnings, consumer confidence",REAL
440,Oil hits more than 3-month low on fears coronavirus will slow growth,REAL
441,Can an anti-HIV combination or other existing drugs outwit the new coronavirus? | Science | AAAS,REAL
442,Oil prices: Energy analysts fear impact of fast-spreading coronavirus,REAL
443,"Saudi Arabia, UAE caution oil market against gloom over China virus - Reuters",REAL
444,Breakingviews - New China virus is bigger threat for world economy - Reuters,REAL
445,China's unprecedented reaction to the Wuhan virus probably couldn't be pulled off in any other country - CNN,FAKE
446,"Chinese officials crack down on wildlife markets as coronavirus outbreak nears 3,000 cases - CNN",FAKE
447,"Gold heading to $2,000? Prices surge on global fear - CNN",FAKE
448,"Equity Monday: A global selloff, MURAL snags $23M and two unicorns that can’t raise",FAKE
449,FDA warns Purell maker to stop claiming its  hand sanitizers eliminate Ebola and MRSA - CNN,FAKE
450,US coronavirus cases: What we know so far - CNN,FAKE
451,Scientists are moving at record speed to create new coronavirus vaccines—but they may come too late | Science | AAAS,REAL
452,Oil prices have fallen 10% as coronavirus raises fears for global growth  - CNN,FAKE
453,Ivory Coast tests first person in Africa for coronavirus - CNN,FAKE
454,US advises citizens to reconsider travel to China after coronavirus outbreak - CNNPolitics,FAKE
455,Daily briefing: Why Namibia might be the next big thing in astronomy,REAL
456,RPT-INSIGHT-Confusion and lost time: how testing woes slowed China's coronavirus response - Reuters,REAL
457,J&J 'pretty confident' it can create China coronavirus vaccine,REAL
458,Column: Funds took a break from selling oil – until coronavirus concerns escalated - Reuters,REAL
459,Global businesses are feeling the effects of the coronavirus - CNN,FAKE
460,"Coronavirus prompts automakers to evacuate workers from China, weigh factory delays",REAL
461,U.S. Deals Major Blow To Iranian Investors | OilPrice.com,REAL
462,Dow posts worst day since October and turns negative for the year as coronavirus fears grow,REAL
463,Apple Q1'20 earnings on Tuesday: What to watch,REAL
464,Asia markets Jan 27: Coronavirus outbreak affecting investor sentiment,REAL
465,"EMERGING MARKETS-Assets fall as China virus fears grow, S.African rand tumbles",REAL
466,METALS-China virus concerns push copper to near 8-week low,REAL
467,"Coronavirus fears send stocks lower—Cramer, other pros react",REAL
468,Forex Markets: Coronavirus outbreak in focus,REAL
469,UPDATE 5-Oil drops below $60 as China virus stokes demand concern,REAL
470,UPDATE 6-Oil drops below $60 as China virus stokes demand concern,REAL
471,Europe markets: China coronavirus fears intensify,REAL
472,Oil markets: Coronavirus in focus,REAL
473,UPDATE 3-U.S. stock rally faces major test as China virus spreads,REAL
474,"TREASURIES-Yields at three-month lows, yield curve flattens as coronavirus spreads",REAL
475,South Korea stocks drop about 3% as coronavirus deaths cross 100 in China,REAL
476,Cramer on selloff: 'This is the panic people have been waiting for',REAL
477,"FOREX-Yuan, commodity-linked currencies slide as Chinese virus toll rises",REAL
478,"GLOBAL MARKETS-Stocks slide to two-week low on China virus fears, safe havens gain",REAL
479,"FOREX-Yuan hits 3-week low, yen rises as China grapples with  virus outbreak",REAL
480,"GLOBAL MARKETS-Shares, oil slide as China virus fears intensify; yen, Treasuries in demand",REAL
481,Gold Markets: Coronavirus in focus,REAL
482,"Dow to sink, Kobe Bryant remembered and Wuhan virus spreads",REAL
483,"UPDATE 4-Saudi Arabia, UAE caution oil market against gloom over China virus",REAL
484,OPEC president sees little impact from coronavirus on oil market - APS,REAL
485,US stocks most exposed to China consumer market hit by coronavirus,REAL
486,"GRAINS-U.S. corn, soy, wheat fall on fears of coronavirus hurting economy",REAL
